id,name,count,child_count,children
12901,"tail of the caudate nucleus",1056.96772587,0,3
12902,"anterior hypothalamic area",229.019108734,0,7
12903,"anterior hypothalamic nucleus",229.019108734,0,3
12904,"lateral hypothalamic area, anterior region",229.019108734,0,3
12905,"paraventricular nucleus of the hypothalamus",288.019108734,59,35
12909,"mammillary body",219.466439636,0,19
12910,"posterior hypothalamic area",219.466439636,0,3
12911,"supramammillary nucleus",219.466439636,0,5
12912,"tuberomammillary nucleus",219.466439636,0,5
12914,"dorsomedial hypothalamic nucleus",219.466439636,0,7
12915,"lateral tuberal nucleus",219.466439636,0,3
12916,"median eminence",219.466439636,0,3
12917,"perifornical nucleus",219.466439636,0,3
12918,"periventricular nucleus of the hypothalamus, tuberal part",219.466439636,0,3
12919,"ventromedial hypothalamic nucleus",219.466439636,0,9
12920,"anterior group of nuclei",225.530965374,0,11
12922,"dorsal lateral geneiculate nucleus",225.530965374,0,9
12925,"lateral group of nuclei, ventral division",451.061930748,0,27
12926,"medial geniculate complex",225.530965374,0,13
12927,"medial group of nuclei",225.530965374,0,19
12928,"posterior group of nuclei",225.530965374,0,9
4738,"VI, left, lateral hemisphere",1856.45524053,0,1
12931,"Anterior Lobe",464.113810132,0,21
12932,"I-II",928.227620264,0,5
4766,"I-II, right, lateral hemisphere",1856.45524053,0,1
4741,"VIIB, left, lateral hemisphere",1856.45524053,0,1
12934,"IV",928.227620264,0,5
12935,"V",928.227620264,0,5
12936,"Posterior Lobe",464.113810132,0,36
12938,"crus I",928.227620264,0,5
4750,"I-II, right, paravermis",1856.45524053,0,1
4751,"III, right, paravermis",1856.45524053,0,1
4752,"IV, right, paravermis",1856.45524053,0,1
4753,"V, right, paravermis",1856.45524053,0,1
4755,"VI, right, paravermis",1856.45524053,0,1
4756,"Crus I, right, paravermis",1856.45524053,0,1
4757,"Crus II, right, paravermis",1856.45524053,0,1
4758,"VIIB, right, paravermis",1856.45524053,0,1
4759,"VIIIA, right, paravermis",1856.45524053,0,1
4760,"VIIIB, right, paravermis",1856.45524053,0,1
4761,"IX, right, paravermis",1856.45524053,0,1
4763,"X, right, paravermis",1856.45524053,0,1
4006,"gray matter",1391,288333,1424
4007,"telencephalon",531.137376439,115993,503
4008,"cerebral cortex",1441.0984311,27969,308
4009,"frontal lobe",849.968403243,1938,87
4010,"precentral gyrus",392.857159341,140,11
4011,"precentral gyrus, left",512.843601699,0,5
4012,"precentral gyrus, left, bank of the precentral sulcus",1025.6872034,0,1
4013,"precentral gyrus, left, superior lateral aspect of gyrus",1025.6872034,0,1
4014,"precentral gyrus, left, inferior lateral aspect of gyrus",1025.6872034,0,1
4015,"precentral gyrus, left, bank of the central sulcus",1025.6872034,0,1
4016,"precentral gyrus, right",512.843601699,0,5
4017,"precentral gyrus, right, bank of the precentral sulcus",1025.6872034,0,1
4018,"precentral gyrus, right, superior lateral aspect of gyrus",1025.6872034,0,1
4019,"precentral gyrus, right, inferior lateral aspect of gyrus",1025.6872034,0,1
4020,"precentral gyrus, right, bank of the central sulcus",1025.6872034,0,1
4021,"superior frontal gyrus",368.857159341,116,7
4022,"superior frontal gyrus, left",512.572299677,0,3
4023,"superior frontal gyrus, left, medial bank of gyrus",1025.14459935,0,1
4024,"superior frontal gyrus, left, lateral bank of gyrus",1025.14459935,0,1
4025,"superior frontal gyrus, right",512.572299677,0,3
4026,"superior frontal gyrus, right, medial bank of gyrus",1025.14459935,0,1
4027,"superior frontal gyrus, right, lateral bank of gyrus",1025.14459935,0,1
4028,"middle frontal gyrus",434.857159341,182,7
4029,"middle frontal gyrus, left",513.222113322,0,3
4030,"middle frontal gyrus, left, superior bank of gyrus",1026.44422664,0,1
4031,"middle frontal gyrus, left, inferior bank of gyrus",1026.44422664,0,1
4032,"middle frontal gyrus, right",513.222113322,0,3
4033,"middle frontal gyrus, right, superior bank of gyrus",1026.44422664,0,1
4034,"middle frontal gyrus, right, inferior bank of gyrus",1026.44422664,0,1
4035,"inferior frontal gyrus",901.857159341,649,12
4036,"inferior frontal gyrus, left",515.05639335,0,1
4037,"inferior frontal gyrus, right",515.05639335,0,1
4038,"inferior frontal gyrus, triangular part",515.05639335,0,3
4039,"inferior frontal gyrus, triangular part, left",1030.1127867,0,1
4040,"inferior frontal gyrus, triangular part, right",1030.1127867,0,1
4041,"inferior frontal gyrus, opercular part",515.05639335,0,3
4042,"inferior frontal gyrus, opercular part, left",1030.1127867,0,1
4043,"inferior frontal gyrus, opercular part, right",1030.1127867,0,1
4044,"inferior frontal gyrus, orbital part",515.05639335,0,3
4045,"inferior frontal gyrus, orbital part, left",1030.1127867,0,1
4046,"inferior frontal gyrus, orbital part, right",1030.1127867,0,1
4047,"gyrus rectus",252.857159341,0,3
4048,"gyrus rectus, left",505.714318682,0,1
4049,"gyrus rectus, right",505.714318682,0,1
4050,"medial orbital gyrus",252.857159341,0,3
4051,"medial orbital gyrus, left",505.714318682,0,1
4052,"medial orbital gyrus, right",505.714318682,0,1
4053,"anterior orbital gyrus",252.857159341,0,3
4054,"anterior orbital gyrus, left",505.714318682,0,1
4055,"anterior orbital gyrus, right",505.714318682,0,1
4056,"posterior orbital gyrus",252.857159341,0,3
4057,"posterior orbital gyrus, left",505.714318682,0,1
4058,"posterior orbital gyrus, right",505.714318682,0,1
4059,"lateral orbital gyrus",252.857159341,0,3
4060,"lateral orbital gyrus, left",505.714318682,0,1
4061,"lateral orbital gyrus, right",505.714318682,0,1
4062,"subcallosal cingulate gyrus",516.892315018,0,3
4063,"subcallosal cingulate gyrus, left",1033.78463004,0,1
4064,"subcallosal cingulate gyrus, right",1033.78463004,0,1
4065,"paraterminal gyrus",252.857159341,0,3
4066,"paraterminal gyrus, left",505.714318682,0,1
4067,"paraterminal gyrus, right",505.714318682,0,1
4068,"parolfactory gyri",252.857159341,0,3
4069,"parolfactory gyri, left",505.714318682,0,1
4070,"parolfactory gyri, right",505.714318682,0,1
4071,"paracentral lobule, anterior part",252.857159341,0,7
4072,"paracentral lobule, anterior part, left",505.714318682,0,3
4073,"paracentral lobule, anterior part, left, superior bank of gyrus",1011.42863736,0,1
4074,"paracentral lobule, anterior part, left, inferior bank of gyrus",1011.42863736,0,1
4075,"paracentral lobule, anterior part, right",505.714318682,0,3
4076,"paracentral lobule, anterior part, right, superior bank of gyrus",1011.42863736,0,1
4077,"paracentral lobule, anterior part, right, inferior bank of gyrus",1011.42863736,0,1
4078,"frontal operculum",329.857159341,77,3
4079,"frontal operculum, left",511.981105223,0,1
4080,"frontal operculum, right",511.981105223,0,1
4773,"Crus II, right, lateral hemisphere",1856.45524053,0,1
4084,"parietal lobe",545.968403243,2269,48
4085,"postcentral gyrus",376.084647379,123,11
4086,"postcentral gyrus, left",513.111809264,0,5
4087,"postcentral gyrus, left, bank of the central sulcus",1026.22361853,0,1
4088,"postcentral gyrus, left, superior lateral aspect of gyrus",1026.22361853,0,1
4089,"postcentral gyrus, left, inferior lateral aspect of gyrus",1026.22361853,0,1
4090,"postcentral gyrus, left, bank of the posterior central sulcus",1026.22361853,0,1
4091,"postcentral gyrus, right",513.111809264,0,5
4092,"postcentral gyrus, right, bank of the central sulcus",1026.22361853,0,1
4093,"postcentral gyrus, right, superior lateral aspect of gyrus",1026.22361853,0,1
4094,"postcentral gyrus, right, inferior lateral aspect of gyrus",1026.22361853,0,1
4095,"postcentral gyrus, right, bank of the posterior central sulcus",1026.22361853,0,1
4096,"superior parietal lobule",405.084647379,152,7
4097,"superior parietal lobule, left",513.417222272,0,3
4098,"superior parietal lobule, left, superior bank of gyrus",1026.83444454,0,1
4099,"superior parietal lobule, left, inferior bank of gyrus",1026.83444454,0,1
4100,"superior parietal lobule, right",513.417222272,0,3
4101,"superior parietal lobule, right, superior bank of gyrus",1026.83444454,0,1
4102,"superior parietal lobule, right, inferior bank of gyrus",1026.83444454,0,1
4103,"inferior parietal lobule",543.084647379,691,15
4104,"supramarginal gyrus",688.601836659,173,7
4105,"supramarginal gyrus, left",1038.63830155,0,3
4106,"supramarginal gyrus, left, superior bank of gyrus",2077.27660309,0,1
4107,"supramarginal gyrus, left, inferior bank of gyrus",2077.27660309,0,1
4108,"supramarginal gyrus, right",1038.63830155,0,3
4109,"supramarginal gyrus, right, superior bank of gyrus",2077.27660309,0,1
4110,"supramarginal gyrus, right, inferior bank of gyrus",2077.27660309,0,1
4111,"angular gyrus",743.601836659,228,7
4112,"angular gyrus, left",1039.03656333,0,3
4113,"angular gyrus, left, superior bank of gyrus",2078.07312666,0,1
4114,"angular gyrus, left, inferior bank of gyrus",2078.07312666,0,1
4115,"angular gyrus, right",1039.03656333,0,3
4116,"angular gyrus, right, superior bank of gyrus",2078.07312666,0,1
4117,"angular gyrus, right, inferior bank of gyrus",2078.07312666,0,1
4118,"precuneus",730.084647379,477,7
4119,"precuneus, left",515.067140214,0,3
4120,"precuneus, left, superior lateral bank of gyrus",1030.13428043,0,1
4121,"precuneus, left, inferior lateral bank of gyrus",1030.13428043,0,1
4122,"precuneus, right",515.067140214,0,3
4123,"precuneus, right, superior lateral bank of gyrus",1030.13428043,0,1
4124,"precuneus, right, inferior lateral bank of gyrus",1030.13428043,0,1
4125,"paracentral lobule, posterior part",253.084647379,0,7
4126,"paracentral lobule, posterior part, left",506.169294758,0,3
4127,"paracentral lobule, posterior part, left, lateral bank of gyrus",1012.33858952,0,1
4128,"paracentral lobule, posterior part, left, bank of cingulate sulcus",1012.33858952,0,1
4129,"paracentral lobule, posterior part, right",506.169294758,0,3
4130,"paracentral lobule, posterior part, right, lateral bank of gyrus",1012.33858952,0,1
4131,"paracentral lobule, posterior part, right, bank of cingulate sulcus",1012.33858952,0,1
4132,"temporal lobe",2023.96840324,3509,54
4133,"superior temporal gyrus",655.713650718,402,7
4134,"superior temporal gyrus, left",516.078353127,0,3
4135,"superior temporal gyrus, left, lateral bank of gyrus",1032.15670625,0,1
4136,"superior temporal gyrus, left, inferior bank of gyrus",1032.15670625,0,1
4137,"superior temporal gyrus, right",516.078353127,0,3
4138,"superior temporal gyrus, right, lateral bank of gyrus",1032.15670625,0,1
4139,"superior temporal gyrus, right, inferior bank of gyrus",1032.15670625,0,1
4140,"middle temporal gyrus",433.713650718,180,7
4141,"middle temporal gyrus, left",514.919154532,0,3
4142,"middle temporal gyrus, left, superior bank of gyrus",1029.83830906,0,1
4143,"middle temporal gyrus, left, inferior bank of gyrus",1029.83830906,0,1
4144,"middle temporal gyrus, right",514.919154532,0,3
4145,"middle temporal gyrus, right, superior bank of gyrus",1029.83830906,0,1
4146,"middle temporal gyrus, right, inferior bank of gyrus",1029.83830906,0,1
4147,"inferior temporal gyrus",322.713650718,69,9
4148,"inferior temporal gyrus, left",513.535825893,0,4
4149,"inferior temporal gyrus, left, bank of the its",1027.07165179,0,1
4150,"inferior temporal gyrus, left, lateral bank of gyrus",1027.07165179,0,1
4151,"inferior temporal gyrus, left, bank of mts",1027.07165179,0,1
4152,"inferior temporal gyrus, right",513.535825893,0,4
4153,"inferior temporal gyrus, right, bank of the its",1027.07165179,0,1
4154,"inferior temporal gyrus, right, lateral bank of gyrus",1027.07165179,0,1
4155,"inferior temporal gyrus, right, bank of mts",1027.07165179,0,1
4156,"fusiform gyrus",782.713650718,529,9
4157,"fusiform gyrus, left",516.474425348,0,4
4158,"fusiform gyrus, left, bank of the its",1032.9488507,0,1
4159,"fusiform gyrus, left, lateral bank of gyrus",1032.9488507,0,1
4160,"fusiform gyrus, left, bank of cos",1032.9488507,0,1
4161,"fusiform gyrus, right",516.474425348,0,4
4162,"fusiform gyrus, right, bank of the its",1032.9488507,0,1
4163,"fusiform gyrus, right, lateral bank of gyrus",1032.9488507,0,1
4164,"fusiform gyrus, right, bank of cos",1032.9488507,0,1
4165,"Heschl's gyrus",253.713650718,0,3
4166,"Heschl's gyrus, left",507.427301436,0,1
4167,"Heschl's gyrus, right",507.427301436,0,1
4168,"transverse gyri",253.713650718,0,3
4169,"transverse gyri, left",507.427301436,0,1
4170,"transverse gyri, right",507.427301436,0,1
4171,"planum temporale",538.713650718,285,3
4172,"planum temporale, left",515.582119545,0,1
4173,"planum temporale, right",515.582119545,0,1
4174,"temporal pole",394.713650718,141,9
4175,"temporal pole, left",514.566852788,0,4
4176,"temporal pole, right",514.566852788,0,4
4177,"planum polare",253.713650718,0,3
4178,"planum polare, left",507.427301436,0,1
4179,"planum polare, right",507.427301436,0,1
4180,"occipital lobe",243.968403243,271,45
4181,"occipital pole",250.018955527,0,9
4182,"occipital pole, left",500.037911054,0,4
4183,"occipital pole, right",500.037911054,0,4
4184,"cuneus",334.018955527,84,7
4185,"cuneus, left",506.430228476,0,3
4186,"cuneus, left, peristriate",1012.86045695,0,1
4187,"cuneus, left, striate",1012.86045695,0,1
4188,"cuneus, right",506.430228476,0,3
4189,"cuneus, right, peristriate",1012.86045695,0,1
4190,"cuneus, right, striate",1012.86045695,0,1
4191,"lingual gyrus",314.018955527,64,7
4192,"lingual gyrus, left",506.037911054,0,3
4193,"lingual gyrus, left, peristriate",1012.07582211,0,1
4194,"lingual gyrus, left, striate",1012.07582211,0,1
4195,"lingual gyrus, right",506.037911054,0,3
4196,"lingual gyrus, right, peristriate",1012.07582211,0,1
4197,"lingual gyrus, right, striate",1012.07582211,0,1
4198,"occipito-temporal gyrus",250.018955527,0,7
4199,"occipito-temporal gyrus, left",500.037911054,0,3
4200,"occipito-temporal gyrus, left, superior bank of gyrus",1000.07582211,0,1
4201,"occipito-temporal gyrus, left, inferior bank of gyrus",1000.07582211,0,1
4202,"occipito-temporal gyrus, right",500.037911054,0,3
4203,"occipito-temporal gyrus, right, superior bank of gyrus",1000.07582211,0,1
4204,"occipito-temporal gyrus, right, inferior bank of gyrus",1000.07582211,0,1
4205,"inferior occipital gyrus",250.018955527,0,7
4206,"inferior occipital gyrus, left",500.037911054,0,3
4207,"inferior occipital gyrus, left, superior bank of gyrus",1000.07582211,0,1
4208,"inferior occipital gyrus, left, inferior bank of gyrus",1000.07582211,0,1
4209,"inferior occipital gyrus, right",500.037911054,0,3
4210,"inferior occipital gyrus, right, superior bank of gyrus",1000.07582211,0,1
4211,"inferior occipital gyrus, right, inferior bank of gyrus",1000.07582211,0,1
4212,"superior occipital gyrus",250.018955527,0,7
4213,"superior occipital gyrus, left",500.037911054,0,3
4214,"superior occipital gyrus, left, superior bank of gyrus",1000.07582211,0,1
4215,"superior occipital gyrus, left, inferior bank of gyrus",1000.07582211,0,1
4216,"superior occipital gyrus, right",500.037911054,0,3
4217,"superior occipital gyrus, right, superior bank of gyrus",1000.07582211,0,1
4218,"superior occipital gyrus, right, inferior bank of gyrus",1000.07582211,0,1
4219,"limbic lobe",120.968403243,6275,66
4220,"cingulate gyrus",475.552206229,221,25
4221,"cingulate gyrus, frontal part",516.892315018,0,7
4222,"cingulate gyrus, frontal part, left",1033.78463004,0,3
4223,"cingulate gyrus, frontal part, left, superior bank of gyrus",2067.56926007,0,1
4224,"cingulate gyrus, frontal part, left, inferior bank of gyrus",2067.56926007,0,1
4225,"cingulate gyrus, frontal part, right",1033.78463004,0,3
4226,"cingulate gyrus, frontal part, right, superior bank of gyrus",2067.56926007,0,1
4227,"cingulate gyrus, frontal part, right, inferior bank of gyrus",2067.56926007,0,1
4228,"cingulate gyrus, parietal part",516.892315018,0,7
4229,"cingulate gyrus, parietal part, left",1033.78463004,0,3
4230,"cingulate gyrus, parietal part, left, superior bank of gyrus",2067.56926007,0,1
4231,"cingulate gyrus, parietal part, left, inferior bank of gyrus",2067.56926007,0,1
4232,"cingulate gyrus, parietal part, right",1033.78463004,0,3
4233,"cingulate gyrus, parietal part, right, superior bank of gyrus",2067.56926007,0,1
4234,"cingulate gyrus, parietal part, right, inferior bank of gyrus",2067.56926007,0,1
4235,"cingulate gyrus, retrosplenial part",516.892315018,0,7
4236,"cingulate gyrus, retrosplenial part, left",1033.78463004,0,3
4237,"cingulate gyrus, retrosplenial part, left, superior bank of gyrus",2067.56926007,0,1
4238,"cingulate gyrus, retrosplenial part, left, inferior bank of gyrus",2067.56926007,0,1
4239,"cingulate gyrus, retrosplenial part, right",1033.78463004,0,3
4240,"cingulate gyrus, retrosplenial part, right, superior bank of gyrus",2067.56926007,0,1
4241,"cingulate gyrus, retrosplenial part, right, inferior bank of gyrus",2067.56926007,0,1
4242,"parahippocampal gyrus",436.552206229,182,7
4243,"parahippocampal gyrus, left",516.612207099,0,3
4244,"parahippocampal gyrus, left, lateral bank of gyrus",1033.2244142,0,1
4245,"parahippocampal gyrus, left, bank of the cos",1033.2244142,0,1
4246,"parahippocampal gyrus, right",516.612207099,0,3
4247,"parahippocampal gyrus, right, lateral bank of gyrus",1033.2244142,0,1
4248,"parahippocampal gyrus, right, bank of the cos",1033.2244142,0,1
4249,"hippocampal formation",624.552206229,2885,30
4251,"subiculum, left",1049.21434441,0,5
4252,"presubiculum, left",2098.42868882,0,1
4253,"parasubiculum, left",2098.42868882,0,1
4254,"CA1 field, left",1041.19753612,0,1
4255,"CA2 field, left",1041.19753612,0,1
4256,"CA3 field, left",1041.19753612,0,1
4257,"CA4 field, left",1041.19753612,0,1
4258,"dentate gyrus, left",1052.33708748,0,1
4260,"subiculum, right",1049.21434441,0,5
4261,"presubiculum, right",2098.42868882,0,1
4262,"parasubiculum, right",2098.42868882,0,1
4263,"CA1 field, right",1041.19753612,0,1
4264,"CA2 field, right",1041.19753612,0,1
4265,"CA3 field, right",1041.19753612,0,1
4266,"CA4 field, right",1041.19753612,0,1
4267,"dentate gyrus, right",1052.33708748,0,1
4268,"insula",1357.96840324,1237,7
4269,"long insular gyri",252.20943627,0,3
4270,"long insular gyri, left",504.418872541,0,1
4271,"long insular gyri, right",504.418872541,0,1
4272,"short insular gyri",252.20943627,0,3
4273,"short insular gyri, left",504.418872541,0,1
4274,"short insular gyri, right",504.418872541,0,1
4275,"cerebral nuclei",53.0984310952,30465,194
4276,"basal ganglia",3248.09172731,12599,25
4277,"striatum",4216.80447623,6480,17
4278,"caudate nucleus",868.270730557,344,10
4280,"head of caudate nucleus, left",2113.93545174,0,1
4281,"tail of caudate nucleus, left",2113.93545174,0,1
4282,"body of caudate nucleus, left",2113.93545174,0,1
4284,"head of caudate nucleus, right",2113.93545174,0,1
4285,"tail of caudate nucleus, right",2113.93545174,0,1
4286,"body of caudate nucleus, right",2113.93545174,0,1
4287,"putamen",1207.27073056,683,3
4288,"putamen, left",1057.95720288,0,1
4289,"putamen, right",1057.95720288,0,1
4290,"nucleus accumbens",2016.27073056,1492,3
4291,"nucleus accumbens, left",1059.08449293,0,1
4292,"nucleus accumbens, right",1059.08449293,0,1
4293,"globus pallidus",728.80447623,473,7
4295,"globus pallidus, external segment, left",1040.98929767,0,1
4296,"globus pallidus, internal segment, left",1040.98929767,0,1
4298,"globus pallidus, external segment, right",1040.98929767,0,1
4299,"globus pallidus, internal segment, right",1040.98929767,0,1
4300,"basal forebrain",1032.09172731,970,27
4301,"septal nuclei, left",504.210591115,0,3
4302,"medial septal nucleus, left",1008.42118223,0,1
4303,"lateral septal nucleus, left",1008.42118223,0,1
4304,"septal nuclei, right",504.210591115,0,3
4305,"medial septal nucleus, right",1008.42118223,0,1
4306,"lateral septal nucleus, right",1008.42118223,0,1
4307,"substantia innominata, left",510.093234165,0,9
4308,"basal nucleus of meynert, left",1020.18646833,0,1
4309,"nucleus of the diagonal band, left",1020.18646833,0,3
4310,"nucleus of the diagonal band, left, horizontal division",2040.37293666,0,1
4311,"nucleus of the diagonal band, left, vertical division",2040.37293666,0,1
4312,"nucleus of the anterior commissure, left",1020.18646833,0,1
4313,"bed  nucleus of stria terminalis, left",1020.18646833,0,1
4314,"substantia innominata, right",510.093234165,0,9
4315,"basal nucleus of meynert, right",1020.18646833,0,1
4316,"nucleus of the diagonal band, right ",1020.18646833,0,3
4317,"nucleus of the diagonal band, right, horizontal division",2040.37293666,0,1
4318,"nucleus of the diagonal band, right, vertical division",2040.37293666,0,1
4319,"nucleus of the anterior commissure, right",1020.18646833,0,1
4320,"bed  nucleus of stria terminalis, right",1020.18646833,0,1
4321,"claustrum",192.09172731,71,3
4322,"claustrum, left",248.33320174,0,1
4323,"claustrum, right",248.33320174,0,1
4324,"anterior olfactory nucleus",121.09172731,0,3
4325,"anterior olfactory nucleus, left",242.183454621,0,1
4326,"anterior olfactory nucleus, right",242.183454621,0,1
4327,"amygdala",6411.09172731,6792,135
4328,"amygdalohippocampal transition zone",254.913075364,0,11
4329,"amygdalohippocampal transition zone, left",509.826150728,0,5
4330,"amygdalohippocampal area, left",1019.65230146,0,4
4335,"amygdalohippocampal transition zone, right",509.826150728,0,5
4336,"amygdalohippocampal area, right",1019.65230146,0,4
4341,"basolateral nucleus",254.913075364,0,15
4342,"basolateral nucleus, left",509.826150728,0,7
4343,"basolateral nucleus, left, magnocellular (dorsal)",1019.65230146,0,2
4344,"basolateral nucleus, left, intermediate",1019.65230146,0,1
4345,"basolateral nucleus, left, parvicellular (ventral)",1019.65230146,0,3
4346,"basolateral nucleus, right",509.826150728,0,7
4347,"basolateral nucleus, right, magnocellular (dorsal)",1019.65230146,0,2
4348,"basolateral nucleus, right, intermediate",1019.65230146,0,1
4349,"basolateral nucleus, right, parvicellular (ventral)",1019.65230146,0,3
4350,"basomedial nucleus",254.913075364,0,17
4351,"basomedial nucleus, left",509.826150728,0,8
4352,"basomedial nucleus, left, magnocellular division",2039.30460291,0,1
4353,"basomedial nucleus, left, parvicellular division",2039.30460291,0,1
4354,"basomedial nucleus, left, ventromedial division",2039.30460291,0,1
4355,"basomedial nucleus, right",509.826150728,0,8
4356,"basomedial nucleus, right, magnocellular division",2039.30460291,0,1
4357,"basomedial nucleus, right, parvicellular division",2039.30460291,0,1
4358,"basomedial nucleus, right, ventromedial division",2039.30460291,0,1
4359,"central nucleus",631.913075364,377,19
4360,"central nucleus, left",518.384571442,0,9
4361,"central nucleus, medial division, left",1036.76914288,0,3
4362,"central nucleus, lateral division, left",1036.76914288,0,5
4363,"central nucleus, right",518.384571442,0,9
4364,"central nucleus, medial division, right",1036.76914288,0,3
4365,"central nucleus, lateral division, right",1036.76914288,0,5
4366,"cortico-medial group",254.913075364,0,31
4367,"cortico-medial group, left",509.826150728,0,15
4368,"anterior cortical nucleus, left",1019.65230146,0,4
4369,"posterior cortical nucleus, left",1019.65230146,0,4
4370,"medial nucleus, left",1019.65230146,0,6
4371,"cortico-medial group, right",509.826150728,0,15
4372,"anterior cortical nucleus, right",1019.65230146,0,4
4373,"posterior cortical nucleus, right",1019.65230146,0,4
4374,"medial nucleus, right",1019.65230146,0,6
4375,"intercalated nuclei",254.913075364,0,3
4376,"intercalated nuclei, left",509.826150728,0,1
4377,"intercalated nuclei, right",509.826150728,0,1
4378,"lateral nucleus",379.913075364,125,23
4379,"lateral nucleus, left",516.791935013,0,11
4380,"lateral nucleus, left, dorsal medial division",2067.16774005,0,1
4381,"lateral nucleus, left, ventral lateral division",2067.16774005,0,1
4382,"lateral nucleus, right",516.791935013,0,11
4383,"lateral nucleus, right, dorsal medial division",2067.16774005,0,1
4384,"lateral nucleus, right, ventral lateral division",2067.16774005,0,1
4385,"nucleus of the lateral olfactory tract",254.913075364,0,3
4386,"nucleus of the lateral olfactory tract, left",509.826150728,0,1
4387,"nucleus of the lateral olfactory tract, right",509.826150728,0,1
4388,"paralaminar nucleus",254.913075364,0,5
4389,"paralmainar nucleus, left",509.826150728,0,2
4390,"paralmainar nucleus, right",509.826150728,0,2
4391,"diencephalon",155.137376439,7427,335
4392,"thalamus",2879.13331674,2894,135
4393,"dorsal thalamus",173.765482687,64,125
4395,"anterior group of nuclei, left",451.061930748,0,5
4396,"anteromedial nucleus of the thalamus, left",902.123861495,0,1
4397,"anteroventral nucleus of the thalamus, left",902.123861495,0,1
4398,"anterodorsal nucleus of the thalamus, left",902.123861495,0,1
4399,"lateral dorsal nucleus of the thalamus, left",902.123861495,0,1
4400,"medial group of nuclei, left",451.061930748,0,9
4401,"mediodorsal nucleus of the thalamus, left",902.123861495,0,5
4402,"mediodorsal nucleus of the thalamus, left, parvocellular division",1804.24772299,0,1
4403,"mediodorsal nucleus of the thalamus, left, magnocellular division",1804.24772299,0,1
4404,"mediodorsal nucleus of the thalamus, left, densocelllular division",1804.24772299,0,1
4405,"parataenial nucleus of the thalamus, left",902.123861495,0,1
4406,"submedial nucleus of the thalamus, left",902.123861495,0,1
4407,"medioventral nucleus of the thalamus, left",902.123861495,0,1
4409,"lateral group of nuclei, left, dorsal division",902.123861495,0,8
4410,"lateral posterior nucleus of the thalamus, left",1804.24772299,0,1
4411,"anterior nucleus of the pulvinar, left",1804.24772299,0,1
4412,"medial nucleus of the pulvinar, left",1804.24772299,0,1
4413,"lateral nucleus of the pulvinar, left",1804.24772299,0,1
4414,"inferior nucleus of the pulvinar, left",1804.24772299,0,3
4415,"inferior nucleus of the pulvinar, left, lateral division",3608.49544598,0,1
4416,"inferior nucleus of the pulvinar, left, medial division",3608.49544598,0,1
4417,"lateral group of nuclei, left, ventral division",902.123861495,0,13
4418,"ventral anterior nucleus of the thalamus, left",1804.24772299,0,3
4419,"ventral anterior nucleus of the thalamus, left, principal division",3608.49544598,0,1
4420,"ventral anterior nucleus of the thalamus, left, magnocellular division",3608.49544598,0,1
4421,"ventral medial nucleus of the thalamus, left",1804.24772299,0,1
4422,"ventral lateral anterior nucleus of the thalamus, left",1804.24772299,0,1
4423,"ventral lateral posterior nucleus of the thalamus, left",1804.24772299,0,1
4424,"ventral posterior medial nucleus of the thalamus, left",1804.24772299,0,1
4425,"ventral posterior lateral nucleus of the thalamus, left",1804.24772299,0,3
4426,"ventral posterior inferior nucleus of the thalamus, left",1804.24772299,0,1
4427,"basal ventral medial nucleus of the thalamus, left",1804.24772299,0,1
4428,"posterior group of nuclei, left",451.061930748,0,4
4429,"limitans nucleus of the thalamus, left",902.123861495,0,1
4430,"suprageniculate nucleus of the thalamus, left",902.123861495,0,1
4431,"posterior nucleus of the thalamus, left",902.123861495,0,1
4432,"rostral group of intralaminar nuclei, left",451.061930748,0,5
4433,"rhomboid nucleus of the thalamus, left",902.123861495,0,1
4434,"central lateral nucleus of the thalamus, left",902.123861495,0,1
4435,"paracentral nucleus of the thalamus, left",902.123861495,0,1
4436,"central medial nucleus of the thalamus, left",902.123861495,0,1
4437,"caudal group of intralaminar nuclei, left",451.061930748,0,3
4438,"centre median nucleus of the thalamus, left",902.123861495,0,1
4439,"parafascicular nucleus of the thalamus, left",902.123861495,0,1
4440,"dorsal lateral geniculate nucleus, left",451.061930748,0,4
4441,"dorsal lateral geniculate nucleus, left, magnocellular layers",902.123861495,0,1
4442,"dorsal lateral geniculate nucleus, left, parvocellular layers",902.123861495,0,1
4443,"dorsal lateral geniculate nucleus, left, s and intercalated layers",902.123861495,0,1
4444,"medial geniculate complex, left",451.061930748,0,6
4445,"ventral nucleus of the medial geniculate complex, left",902.123861495,0,1
4446,"anterodorsal nucleus of medial geniculate complex, left",1804.24772299,0,1
4447,"posterodorsal nucleus of medial geniculate complex, left",1804.24772299,0,1
4448,"magnocellular nucleus of the medial geniculate complex, left",902.123861495,0,1
4450,"anterior group of nuclei, right",451.061930748,0,5
4451,"anteromedial nucleus of the thalamus, right",902.123861495,0,1
4452,"anteroventral nucleus of the thalamus, right",902.123861495,0,1
4453,"anterodorsal nucleus of the thalamus, right",902.123861495,0,1
4454,"lateral dorsal nucleus of the thalamus, right",902.123861495,0,1
4455,"medial group of nuclei, right",451.061930748,0,9
4456,"mediodorsal nucleus of the thalamus, right",902.123861495,0,5
4457,"mediodorsal nucleus of the thalamus, right, parvocellular division",1804.24772299,0,1
4458,"mediodorsal nucleus of the thalamus, right, magnocellular division",1804.24772299,0,1
